NewsID,Title,date_time,trade_date,week_id,label,label_name
140402,上海东方明珠（集团）股份有限公司重大资产重组进展公告,2014-10-08 04:59:11,2014-10-08,275,0,neutral
26741,湖北能源集团股份有限公司简式权益变动报告书,2014-10-08 05:02:01,2014-10-08,275,0,neutral
8185,丽珠医药集团股份有限公司关于公司股票复牌的公告,2014-10-08 05:03:18,2014-10-08,275,0,neutral
12690,焦作万方铝业股份有限公司关于股东增持及第一大股东变更的提示性公告,2014-10-08 05:04:16,2014-10-08,275,0,neutral
140927,中源协和推出“生命银行卡”,2014-10-08 05:15:08,2014-10-08,275,1,positive
139790,谢谢你们，给世界带来新的光源,2014-10-08 05:21:18,2014-10-08,275,0,neutral
80764,电光科技等四新股明日上市交易,2014-10-08 06:24:29,2014-10-08,275,0,neutral
42848,阿里上市后首笔投资28亿入股石基信息,2014-10-08 06:31:03,2014-10-08,275,0,neutral
100764,新农村 新文化 新生活,2014-10-08 06:45:40,2014-10-08,275,0,neutral
19926,新华制药1.02亿元购新达制药40%股权,2014-10-08 07:32:22,2014-10-08,275,0,neutral
17458,停牌近2个月 中兴商业筹划资产注入,2014-10-08 07:51:40,2014-10-08,275,0,neutral
12693,吉奥高投资成为焦作万方第一大股东 中国铝业退居次席,2014-10-08 08:00:32,2014-10-08,275,0,neutral
164690,董秀成：中国石油供需矛盾将长期存在,2014-10-08 08:05:49,2014-10-08,275,-1,negative
168086,中信银行联办国际教育展周日开幕,2014-10-08 08:14:20,2014-10-08,275,0,neutral
133046,[公司]烽火通信8日停牌 因重要事项未公告,2014-10-08 09:18:46,2014-10-08,275,0,neutral
167478,中国银行间市场七天期质押式回购利率10月8日开盘报2.88%，9月30日收报2.9126%,2014-10-08 09:26:04,2014-10-08,275,0,neutral
133045,烽火通信等5公司拟披露重大事项 今起停牌,2014-10-08 09:37:54,2014-10-08,275,0,neutral
45180,[互动]劲嘉股份:现未涉3D打印及云印刷领域,2014-10-08 09:49:20,2014-10-08,275,0,neutral
89571,太阳鸟复牌涨停 拟定增募资4.2亿补血,2014-10-08 09:57:31,2014-10-08,275,0,neutral
67479,[公司]海源机械8日起停牌 拟披露重大事项,2014-10-08 10:09:39,2014-10-08,275,0,neutral
78121,[公司]美盛文化8日起停牌 拟披露重大事项,2014-10-08 10:14:39,2014-10-08,275,0,neutral
29430,[公司]华西股份8日停牌 发生重大未披事项,2014-10-08 10:15:11,2014-10-08,275,0,neutral
60833,云南锗业:公司未受普洱地震直接影响,2014-10-08 10:31:50,2014-10-08,275,0,neutral
160035,新浪体育评现役50大第21星 逆袭！小钢炮的大智慧,2014-10-08 10:50:23,2014-10-08,275,0,neutral
164689,港媒:中国南苏丹维和不为石油 意在实战练兵,2014-10-08 11:02:33,2014-10-08,275,0,neutral
75930,[互动]雪迪龙:昆山爆炸事件对订单影响积极,2014-10-08 11:09:33,2014-10-08,275,1,positive
170647,兰石重装9日在上交所上市交易,2014-10-08 11:10:00,2014-10-08,275,0,neutral
20323,[互动]西藏矿业:罗布莎矿中金刚石未成规模,2014-10-08 11:34:35,2014-10-08,275,1,positive
95030,银禧科技获政府补助2500万 8日下午复牌,2014-10-08 12:29:29,2014-10-08,275,0,neutral
95764,金城医药前三季净利预增超七成,2014-10-08 12:36:43,2014-10-08,275,1,positive
95763,午间公告：金城医药前三季净利预增超七成,2014-10-08 13:06:59,2014-10-08,275,1,positive
44486,[公司]怡亚通非公开发行申请获证监会受理,2014-10-08 13:24:17,2014-10-08,275,0,neutral
111194,信达国际：中国先锋医药或进一步上试高位,2014-10-08 13:42:47,2014-10-08,275,1,positive
92489,朗源股份午后涨停 前三季度净利预增超六倍,2014-10-08 13:49:43,2014-10-08,275,1,positive
1990,云南锡业雷毅贪腐案波及中航信托 8亿地产信托踩雷,2014-10-08 14:12:46,2014-10-08,275,0,neutral
164687,港媒：中国向南苏丹派部队不为石油 将实战练兵,2014-10-08 14:17:26,2014-10-08,275,0,neutral
22036,华闻传媒28亿豪买4公司惊险过关 传媒集团浮现,2014-10-08 14:54:10,2014-10-08,275,0,neutral
56398,隆基机械：拟参股车易安养车网 汽车后市场o2o战略开始落地,2014-10-08 15:00:47,2014-10-08,275,1,positive
76037,电子行业204亿并购：茂硕电源4笔4400万最频繁,2014-10-08 15:04:04,2014-10-08,275,0,neutral
75314,10月08日卫星石化丙烯酸及酯价格动态,2014-10-08 15:32:33,2014-10-08,275,0,neutral
84490,同花顺收评：关键战役明日打响,2014-10-08 15:38:15,2014-10-08,275,1,positive
42211,[互动]宏达高科:开始对宝马小批量试样供货,2014-10-08 15:59:46,2014-10-08,275,0,neutral
42209,[互动]宏达高科:正研多项移动医疗器械产品,2014-10-08 16:04:34,2014-10-08,275,0,neutral
42210,[互动]宏达高科:公司经编面料可用于医用等,2014-10-08 16:09:47,2014-10-08,275,0,neutral
111701,[公司]皖维高新预计1,2014-10-08 16:09:55,2014-10-08,275,1,positive
134985,豫光金铅收到政府补助资金1830万元,2014-10-08 16:12:35,2014-10-08,275,0,neutral
149392,梅雁吉祥7358万出售金象铜箔42%股权,2014-10-08 16:19:23,2014-10-08,275,0,neutral
160034,大智慧90亿买湘财证券 新湖系互联网金融局中局,2014-10-08 16:20:09,2014-10-08,275,0,neutral
42208,[互动]宏达高科:部分经编产品已供军工领域,2014-10-08 16:25:05,2014-10-08,275,0,neutral
90359,通信业42单并购50亿资产重估 大富科技涨2.5倍,2014-10-08 16:30:16,2014-10-08,275,1,positive
85342,世纪鼎利踩红线收购智翔：吃老本染指在线教育谋转型,2014-10-08 16:33:17,2014-10-08,275,0,neutral
27780,金利丰证券：推荐厦门港务 目标价2.2元,2014-10-08 16:34:33,2014-10-08,275,1,positive
162848,[公司]华泰证券附属公司首期境外债券发行,2014-10-08 16:45:58,2014-10-08,275,0,neutral
11093,1573经典装暂停供货 泸州老窖控量保价清理渠道,2014-10-08 16:55:03,2014-10-08,275,0,neutral
70415,[互动]群兴玩具:即将上线游戏正处内测阶段,2014-10-08 17:00:44,2014-10-08,275,0,neutral
39373,多公司三季报预告大增：沃华医药前三季净利大增近150%,2014-10-08 17:19:33,2014-10-08,275,1,positive
98609,[公司]苏交科料1,2014-10-08 17:29:42,2014-10-08,275,1,positive
57839,[互动]天原集团:塑胶管路项目一期进展顺利,2014-10-08 17:30:54,2014-10-08,275,1,positive
100497,【明星生日会】国庆生日会大盘点：美女型男多,2014-10-08 17:32:51,2014-10-08,275,0,neutral
15189,[公司]盈方微料1,2014-10-08 17:39:56,2014-10-08,275,-1,negative
8517,江南红箭40亿鲸吞中南钻石 导弹第一股待升空,2014-10-08 17:42:11,2014-10-08,275,1,positive
53856,[互动]普利特:目前公司产品没有涉及3D打印,2014-10-08 17:49:38,2014-10-08,275,0,neutral
154927,太平洋保险快速应对云南普洱地震,2014-10-08 17:51:25,2014-10-08,275,0,neutral
42710,北斗星通火线并购布局上游 破增收不增利魔咒,2014-10-08 17:56:39,2014-10-08,275,0,neutral
121210,云南城投166亩土地被征收 补偿费为2.21亿,2014-10-08 17:57:49,2014-10-08,275,0,neutral
9757,东源电器溢价并购国轩科技 佛山照明3亿落袋,2014-10-08 17:59:18,2014-10-08,275,1,positive
4985,金融并购战：四大行海外军备竞争 申万宏源合并压轴,2014-10-08 18:01:40,2014-10-08,275,0,neutral
11090,泸州老窖料1,2014-10-08 18:03:51,2014-10-08,275,-1,negative
106238,国庆黄金周广州白云机场客流量突破104万人次,2014-10-08 18:13:41,2014-10-08,275,1,positive
90110,青松股份前三季业绩预增3至6成,2014-10-08 18:18:15,2014-10-08,275,1,positive
147371,保税科技拟在上海自贸区设投资基金公司,2014-10-08 18:31:00,2014-10-08,275,0,neutral
93127,通裕重工前三季业绩预增3至4成 受益于行业回暖,2014-10-08 18:43:44,2014-10-08,275,1,positive
30170,注入迁钢公司 首钢股份前三季度实现扭亏,2014-10-08 19:20:24,2014-10-08,275,1,positive
3989,天健集团前三季净利1.36亿元 微降3.83%,2014-10-08 19:24:40,2014-10-08,275,1,positive
144358,佳都科技中标4个广州智能安防项目 金额近8000万,2014-10-08 20:27:42,2014-10-08,275,0,neutral
41455,[公司]东南网架子公司中标总价1.84亿项目,2014-10-08 20:33:15,2014-10-08,275,1,positive
90239,华策影视定增20亿加码主业 拟打造综合娱乐传媒集团,2014-10-08 20:43:24,2014-10-08,275,0,neutral
99587,4G建设推进 邦讯技术前三季度业绩预增,2014-10-08 20:53:47,2014-10-08,275,1,positive
126012,白云山与穆拉德集团设合资公司 发展大健康产业,2014-10-08 20:54:24,2014-10-08,275,0,neutral
106237,广州白云机场十一黄金周期间接送旅客超104万人次,2014-10-08 20:58:40,2014-10-08,275,1,positive
13054,恒立实业：主业延续疲软 三季度亏损或超1550万,2014-10-08 20:59:39,2014-10-08,275,-1,negative
15044,经纬纺机控股股东1234万股限售股被冻结,2014-10-08 21:40:35,2014-10-08,275,0,neutral
5654,金融街组联合体斥资32亿购一广州地快,2014-10-08 21:40:43,2014-10-08,275,0,neutral
90238,华策影视定增募资20亿提升内容 雷军拟认筹,2014-10-08 21:49:08,2014-10-08,275,0,neutral
97174,雅本化学拟定增5000万补血 三机构捧场,2014-10-08 22:03:04,2014-10-08,275,0,neutral
51043,[公司]博深工具9日起停牌 因筹划定增事宜,2014-10-08 22:18:28,2014-10-08,275,0,neutral
30588,[公司]长源电力第三季度发电量同比减少25%,2014-10-08 22:33:02,2014-10-08,275,-1,negative
14586,[公司]金科股份两位股东合计质押1406万股,2014-10-08 22:37:54,2014-10-08,275,0,neutral
158162,[公司]中国平安可转债已累计转股67756股,2014-10-08 22:43:02,2014-10-08,275,0,neutral
113884,美尔雅期货：现货暂时平稳 焦炭反向套利,2014-10-08 22:48:21,2014-10-08,275,-1,negative
99685,[公司]戴维医疗取得3项实用新型专利证书,2014-10-08 22:52:55,2014-10-08,275,1,positive
10259,[公司]江铃汽车9月份销售量同比增长8.28%,2014-10-08 22:53:02,2014-10-08,275,1,positive
66343,邓氏家族2亿补血中顺洁柔,2014-10-09 01:11:46,2014-10-09,275,0,neutral
108436,浙能电力拟发可转债100亿元,2014-10-09 01:12:10,2014-10-09,275,0,neutral
50050,陕天然气定增募资近10亿元,2014-10-09 01:13:43,2014-10-09,275,1,positive
144819,辽宁成大股份有限公司关于公司超短期融资券获准注册事项的公告,2014-10-09 01:22:49,2014-10-09,275,0,neutral
146409,武汉祥龙电业股份有限公司关于股东减持股份的提示性公告,2014-10-09 01:23:30,2014-10-09,275,0,neutral
166012,北京京运通科技股份有限公司2014年9月光伏电站上网电量公告,2014-10-09 01:24:15,2014-10-09,275,0,neutral
143831,国务院批准天津港口岸新开放计划 港口股涨停,2014-10-09 01:26:32,2014-10-09,275,1,positive
51042,博深工具股份有限公司重大事项停牌公告,2014-10-09 01:26:43,2014-10-09,275,0,neutral
30859,湖北蓝鼎控股股份有限公司前三季度业绩预告,2014-10-09 01:26:50,2014-10-09,275,0,neutral
108434,浙江浙能电力股份有限公司公开发行可转换公司债券网上路演公告,2014-10-09 01:27:32,2014-10-09,275,0,neutral
108433,浙江浙能电力股份有限公司公开发行可转换公司债券募集说明书摘要,2014-10-09 01:27:43,2014-10-09,275,0,neutral
37380,江苏沙钢股份有限公司第五届董事会第四次会议决议公告,2014-10-09 01:28:56,2014-10-09,275,0,neutral
113437,同方股份有限公司2014年第三次临时股东大会决议公告,2014-10-09 01:32:43,2014-10-09,275,0,neutral
79899,麦趣尔集团股份有限公司对外投资公告,2014-10-09 01:33:02,2014-10-09,275,0,neutral
39999,吉林紫鑫药业股份有限公司第五届董事会第二十次会议决议公告,2014-10-09 01:33:38,2014-10-09,275,0,neutral
14468,天津泰达股份有限公司关于董事长辞职的公告,2014-10-09 01:34:55,2014-10-09,275,0,neutral
156697,中国铁建股份有限公司BT类项目中标公告,2014-10-09 01:36:04,2014-10-09,275,0,neutral
161832,长城汽车股份有限公司关于控股股东保定创新长城资产管理有限公司增资的提示性公告,2014-10-09 01:38:16,2014-10-09,275,0,neutral
10258,江铃汽车股份有限公司2014年9月产、销快讯,2014-10-09 01:38:33,2014-10-09,275,0,neutral
16079,诺安基金管理有限公司关于旗下基金所持停牌股票恒天天鹅（000687）估值调整的公告,2014-10-09 01:39:30,2014-10-09,275,0,neutral
64353,雏鹰农牧集团股份有限公司关于子公司增资的公告,2014-10-09 01:40:07,2014-10-09,275,0,neutral
70847,好想你枣业股份有限公司第二届董事会第十九次会议决议公告,2014-10-09 01:42:31,2014-10-09,275,0,neutral
112989,上海大名城企业股份有限公司限售股上市流通公告,2014-10-09 01:45:15,2014-10-09,275,0,neutral
146331,烟台园城黄金股份有限公司关于向大股东借款暨关联交易的补充公告,2014-10-09 01:47:19,2014-10-09,275,0,neutral
124593,华泰证券股份有限公司间接全资附属公司发行首期境外债券结果的公告,2014-10-09 01:50:05,2014-10-09,275,0,neutral
78120,美盛文化创意股份有限公司停牌公告,2014-10-09 01:57:08,2014-10-09,275,0,neutral
20260,斯太尔动力股份有限公司关于召开2014年第三次临时股东大会的提示性公告,2014-10-09 01:57:49,2014-10-09,275,0,neutral
149391,广东梅雁吉祥水电股份有限公司第八届董事会第二十一次会议决议公告,2014-10-09 01:59:16,2014-10-09,275,0,neutral
56830,深圳市卓翼科技股份有限公司关于全资子公司购买银行理财产品的公告,2014-10-09 02:01:22,2014-10-09,275,0,neutral
97209,巴安水务拟设产业投资基金,2014-10-09 02:01:56,2014-10-09,275,0,neutral
121591,福建南纺股份有限公司关于子公司完成工商设立登记的公告,2014-10-09 02:02:32,2014-10-09,275,0,neutral
122100,广晟有色金属股份有限公司关于股东减持股份的提示性公告,2014-10-09 02:03:04,2014-10-09,275,0,neutral
108432,浙能电力拟发可转债募资100亿,2014-10-09 02:03:46,2014-10-09,275,0,neutral
98817,平安大华基金管理有限公司关于旗下基金所持停牌股票利德曼（300289）估值调整的公告,2014-10-09 02:08:34,2014-10-09,275,0,neutral
8923,广东广弘控股股份有限公司2014第三季度报告,2014-10-09 04:49:09,2014-10-09,275,0,neutral
50144,山东法因数控机械股份有限公司重大事项停牌公告,2014-10-09 04:51:22,2014-10-09,275,0,neutral
13053,恒立实业发展集团股份有限公司2014年第三季度业绩预亏公告,2014-10-09 05:01:21,2014-10-09,275,0,neutral
12154,甘肃电投能源发展股份有限公司2014年前三季度业绩预告,2014-10-09 05:01:28,2014-10-09,275,0,neutral
39366,A股三季报披露启幕 沃华医药业绩靓股价涨停,2014-10-09 05:20:39,2014-10-09,275,1,positive
67478,福建海源自动化机械股份有限公司重大事项停牌公告,2014-10-09 05:22:37,2014-10-09,275,0,neutral
127894,西南证券易主在望 接盘人引猜测,2014-10-09 06:54:11,2014-10-09,275,0,neutral
23193,云南启动直购电 云铝股份受益两种交易方式,2014-10-09 07:15:06,2014-10-09,275,1,positive
120066,西藏药业终止筹划资产重组 今日起复牌,2014-10-09 07:21:00,2014-10-09,275,0,neutral
89722,易世达拟2.38亿收购神光新能源 涉足光伏发电,2014-10-09 07:21:16,2014-10-09,275,0,neutral
140593,新黄浦两大股东矛盾激化 中科创强攻控股权未果改提入阁,2014-10-09 07:22:47,2014-10-09,275,0,neutral
20825,雅本化学拟募5000万 广发证券等三机构捧场,2014-10-09 07:26:23,2014-10-09,275,1,positive
168085,中信银行支招节后理财：合理使用消费积分,2014-10-09 07:35:58,2014-10-09,275,0,neutral
73539,北玻股份获苹果公司建筑玻璃订单,2014-10-09 07:36:54,2014-10-09,275,0,neutral
145699,一致行动人成东方银星第一大股东 东珠景观借壳或告吹,2014-10-09 07:42:21,2014-10-09,275,0,neutral
149092,海通证券：政策偏暖  向上趋势延续,2014-10-09 07:44:43,2014-10-09,275,1,positive
10401,沙隆达A大股东100%股权拟转让给ADAMA子公司,2014-10-09 07:49:52,2014-10-09,275,0,neutral
11086,泸州老窖前三季度净利预降超五成,2014-10-09 08:09:35,2014-10-09,275,-1,negative
72457,佰利联：钛白粉景气回升,2014-10-09 08:19:50,2014-10-09,275,1,positive
100496,私募江湖谁称雄 三大维度评判实力,2014-10-09 09:10:15,2014-10-09,275,0,neutral
39371,首批三季报亮相 沃华医药净利同比大涨148%,2014-10-09 09:19:51,2014-10-09,275,1,positive
32349,吴长江逾10亿德豪润达股权遭冻结 涉雷士照明借款纠纷,2014-10-09 09:26:06,2014-10-09,275,0,neutral
21970,[公司]盐湖股份9日停牌 发生重大未披事项,2014-10-09 09:44:53,2014-10-09,275,1,positive
135035,[公司]宏达矿业9日停牌 因重要事项未公告,2014-10-09 09:45:37,2014-10-09,275,0,neutral
93184,环保板块全线上涨 永清环保领涨,2014-10-09 09:48:41,2014-10-09,275,1,positive
32089,[互动]宗申动力:大农机是未来发展方向之一,2014-10-09 09:50:20,2014-10-09,275,0,neutral
39369,沃华医药业绩暴增打头炮 中金高呼加仓蓝筹医药,2014-10-09 09:55:07,2014-10-09,275,1,positive
28956,中关村借力体制机制创新促科技成果转化,2014-10-09 10:07:17,2014-10-09,275,1,positive
39365,三季报行情发酵 沃华医药大涨逾7%,2014-10-09 10:08:29,2014-10-09,275,1,positive
85408,[求证]开展P2P业务？ 三五互联称没这回事,2014-10-09 10:10:53,2014-10-09,275,0,neutral
113882,美尔雅期货：铁矿石将继续收跌 市场空头氛围浓厚下方空间将再度打开,2014-10-09 10:11:35,2014-10-09,275,-1,negative
4670,中联重科再入“亚洲品牌500强”,2014-10-09 10:27:04,2014-10-09,275,1,positive
72456,[互动]佰利联:氯化法钛白粉项目正单机调试,2014-10-09 10:49:50,2014-10-09,275,0,neutral
85847,[互动]万顺股份:导电膜的价格比进口占优势,2014-10-09 11:01:48,2014-10-09,275,1,positive
95130,北京君正:针对可穿戴市场的M200料年底可销售,2014-10-09 11:03:41,2014-10-09,275,0,neutral
90233,华策影视定增募资20亿 补充主业营运资金,2014-10-09 11:07:20,2014-10-09,275,0,neutral
90231,华策影视定增募资20亿拓展影视业务 雷军参与认购,2014-10-09 11:08:51,2014-10-09,275,0,neutral
98933,[互动]华录百纳:电视剧发行工作正积极推进,2014-10-09 11:30:48,2014-10-09,275,1,positive
70845,天涯搞基刀？好想和你一起策马奔腾基遨天刀,2014-10-09 11:41:43,2014-10-09,275,0,neutral
115155,英媒称中国发射遥感21 侦察卫星群定位美航母,2014-10-09 12:05:38,2014-10-09,275,0,neutral
22441,[公司]四川九洲子公司广电入网认定被暂停,2014-10-09 12:14:42,2014-10-09,275,0,neutral
29843,中国重汽队暂居积分榜第六,2014-10-09 12:22:22,2014-10-09,275,0,neutral
82524,[公司]华测检测收购华安检测获证监会核准,2014-10-09 13:10:11,2014-10-09,275,0,neutral
86846,上海新世纪机器人获体总局授牌 GQY视讯参股,2014-10-09 13:31:19,2014-10-09,275,0,neutral
28069,[互动]钱江摩托:锂电池营销事项在逐步推进,2014-10-09 14:25:05,2014-10-09,275,0,neutral
35897,云南旅游未受大影响,2014-10-09 14:40:15,2014-10-09,275,0,neutral
50820,[公司]神开股份:目前采油树订单量情况良好,2014-10-09 15:14:55,2014-10-09,275,1,positive
50818,[公司]神开股份:出口主要对俄罗斯和中东等,2014-10-09 15:31:20,2014-10-09,275,1,positive
25993,[互动]张裕A:未确定今年国庆宴用公司产品,2014-10-09 15:50:40,2014-10-09,275,0,neutral
110316,四川路桥3季度新中标5项目 金额逾6亿,2014-10-09 16:02:20,2014-10-09,275,0,neutral
162847,华泰证券获得证券投资基金托管资格,2014-10-09 16:11:12,2014-10-09,275,0,neutral
28143,[互动]华北高速:地产项目进入销售前期准备,2014-10-09 16:16:26,2014-10-09,275,0,neutral
3504,“点亮爱”情系革命老区 长城电脑持续送关爱,2014-10-09 16:30:25,2014-10-09,275,0,neutral
21969,盐湖股份纯碱装置已产出7100吨合格产品,2014-10-09 16:43:48,2014-10-09,275,1,positive
34274,[快讯]达安基因登革热试剂正式进入临床使用,2014-10-09 16:44:34,2014-10-09,275,0,neutral
54347,[互动]仙琚制药:目前产品主原料市价格略上涨,2014-10-09 16:55:41,2014-10-09,275,1,positive
86538,三聚环保前三季业绩预增约127%,2014-10-09 16:59:15,2014-10-09,275,1,positive
48718,人性化科技升级 昆山途安全系优惠1.5万,2014-10-09 17:19:58,2014-10-09,275,0,neutral
88697,[公司]西部牧业股东抛263万股 占股本1.6%,2014-10-09 17:20:11,2014-10-09,275,0,neutral
93320,[公司]神农大丰10日复牌 终止筹划重大事项,2014-10-09 17:24:37,2014-10-09,275,0,neutral
150193,[公司]国投电力料1,2014-10-09 17:30:03,2014-10-09,275,1,positive
163077,郑煤机：国企改革开始破局,2014-10-09 17:39:44,2014-10-09,275,1,positive
13237,长安汽车：核心车型保持高水准 自主品牌表现优异,2014-10-09 17:41:33,2014-10-09,275,1,positive
10399,沙隆达A：进入ADAMA供销链条打开长期成长空间,2014-10-09 17:41:57,2014-10-09,275,1,positive
90966,[公司]南方泵业料1,2014-10-09 17:44:58,2014-10-09,275,1,positive
22603,百余方名家端砚作品亮相北京 助推文化传承发展,2014-10-09 18:02:29,2014-10-09,275,0,neutral
93125,[互动]通裕重工:对德国公司贸易额持续增长,2014-10-09 18:39:12,2014-10-09,275,1,positive
112057,葛洲坝第三季度新签合同额增32%达276亿,2014-10-09 18:43:01,2014-10-09,275,1,positive
51648,禾盛新材收购金英马流产 上亿担保成绊脚石,2014-10-09 19:02:55,2014-10-09,275,0,neutral
151597,汇鸿股份将吸收合并汇鸿集团 实现整体上市,2014-10-09 19:03:34,2014-10-09,275,0,neutral
137526,京能电力前三季发电量同比增近5%,2014-10-09 19:20:40,2014-10-09,275,1,positive
92832,佐力药业澄清：收购公司目前不存在财产保全情况,2014-10-09 19:29:22,2014-10-09,275,0,neutral
159744,[公司]工商银行已经获准在缅甸设立分行,2014-10-09 19:54:34,2014-10-09,275,0,neutral
119823,[公司]有研新材重组方案获国资管机构核准,2014-10-09 20:06:32,2014-10-09,275,0,neutral
74440,[公司]棒杰股份股东质押700万股 占股本7%,2014-10-09 20:17:21,2014-10-09,275,0,neutral
109883,招商银行私人银行全权委托业务金额超过30亿,2014-10-09 20:22:29,2014-10-09,275,1,positive
49339,利尔化学拟每10股配售不超3股 融资6亿补血,2014-10-09 20:29:28,2014-10-09,275,0,neutral
19918,中证解读：控股股东减持新华制药475万股,2014-10-09 21:28:11,2014-10-09,275,0,neutral
90768,沃森生物转让大安制药46%股权净赚2亿,2014-10-09 21:31:04,2014-10-09,275,0,neutral
87391,康芝药业股东拟减持不超过3000万股 占比10%,2014-10-09 21:41:02,2014-10-09,275,0,neutral
111568,广电总局暂停受理海信电器入网认定申请,2014-10-09 21:44:04,2014-10-09,275,0,neutral
148233,[季报]安信信托前3季净利8.21亿 增4.77倍,2014-10-09 22:07:53,2014-10-09,275,1,positive
543,[侧记]暂别股东内耗 国农科技且行且珍惜,2014-10-09 22:08:01,2014-10-09,275,0,neutral
42549,[公司]北纬通信10日起停牌 将审核发行事项,2014-10-09 22:08:09,2014-10-09,275,0,neutral
145107,[公司]华银电力电价下调今年损益减1600万,2014-10-09 22:57:13,2014-10-09,275,-1,negative
11270,广东甘化料前三季净利同比下降67%,2014-10-09 23:13:29,2014-10-09,275,-1,negative
1225,招商地产9月销售额74.3亿 同比增长40%,2014-10-09 23:31:25,2014-10-09,275,1,positive
84094,金亚科技三季报大增三倍 王亚伟现身十大股东,2014-10-09 23:57:53,2014-10-09,275,1,positive
20017,宝色股份：开启特材非标装备制造行业新篇章,2014-10-10 01:08:48,2014-10-10,275,1,positive
22602,北京八大处举办首届佛牙舍利文化节,2014-10-10 01:19:42,2014-10-10,275,0,neutral
79506,牧原食品股份有限公司关于使用自有闲置资金购买银行理财产品的公告,2014-10-10 01:31:45,2014-10-10,275,0,neutral
84091,金亚科技股份有限公司2014年第三季度报告披露提示性的公告,2014-10-10 01:36:42,2014-10-10,275,0,neutral
45924,大连华锐重工集团股份有限公司诉讼公告,2014-10-10 01:37:32,2014-10-10,275,0,neutral
1800,华联控股股份有限公司2014年前三季度业绩预告,2014-10-10 01:39:07,2014-10-10,275,0,neutral
41572,深圳市实益达科技股份有限公司第四届董事会第五次会议决议公告,2014-10-10 01:39:16,2014-10-10,275,0,neutral
17007,河北钢铁股份有限公司关于办公地址变更的公告,2014-10-10 01:40:34,2014-10-10,275,0,neutral
156481,北京银行股份有限公司董事会决议公告,2014-10-10 01:41:11,2014-10-10,275,0,neutral
150663,中国长江电力股份有限公司2014年前三季度发电量完成情况公告,2014-10-10 01:41:27,2014-10-10,275,0,neutral
89499,智飞生物重磅疫苗预计最快年内上市,2014-10-10 01:42:03,2014-10-10,275,1,positive
18274,山西美锦能源股份有限公司2014年第三季度业绩预告公告,2014-10-10 01:42:06,2014-10-10,275,0,neutral
116236,四川西部资源控股股份有限公司关于向控股股东、实际控制人核实有关情况及股票停牌公告,2014-10-10 01:42:22,2014-10-10,275,0,neutral
125937,山东宏达矿业股份有限公司重大事项停牌公告,2014-10-10 01:43:07,2014-10-10,275,0,neutral
30052,欣龙控股（集团）股份有限公司关于控股股东约定购回式证券交易到期购回的公告,2014-10-10 01:43:23,2014-10-10,275,0,neutral
22131,太原双塔刚玉股份有限公司关于筹划重大资产重组停牌期满申请继续停牌的公告,2014-10-10 01:43:55,2014-10-10,275,0,neutral
51646,禾盛新材重组金英马失败,2014-10-10 01:44:03,2014-10-10,275,1,positive
21850,江西万年青水泥股份有限公司2014年度前三季度业绩预告,2014-10-10 01:44:04,2014-10-10,275,0,neutral
31906,嘉实基金管理有限公司关于旗下基金持有“隆平高科”恢复收盘价估值的公告,2014-10-10 01:44:38,2014-10-10,275,0,neutral
26624,北京华联商厦股份有限公司关于召开2014年第二次临时股东大会的提示性公告,2014-10-10 01:45:34,2014-10-10,275,0,neutral
9937,吉林金浦钛业股份有限公司第五届董事会第十三次会议决议公告,2014-10-10 01:47:33,2014-10-10,275,0,neutral
